imdbID,overview_NLG,overview_Sentiment,Featured Review,review_NLG,review_Sentiment
tt1667354,young boy wanders eastern europe world war ii .,-0.5994,(EXCUSE THE ALL CAPS-KEYBOARD IS BROKEN) I WAS LOOKING FORWARD TO THIS FILM AFTER READING IT IN HIGH SCHOOL.  SUCH A BEAUTIFULLY WRITTEN STORY OF HORROR. THIS ADAPTATION FELT LIKE A SILENT FILM FILM FROM THE 30'S WITH NO EXPLANATION OF WHAT WAS GOING ON BECAUSE THERE IS NO DIALOGUE.  MAKING THIS LONG AWAITED FILM COME OFF AS PRENTIOUS.  SAD BUT TRUE.,( excuse caps-keyboard broken ) looking forward film reading high school . beautifully written story horror . adaptation felt like silent film film 30 's explanation going dialogue . making long awaited film come prentious . sad true .,-0.1779
tt8974964,"untold origin story behind ridley scott 's alien - rooted greek egyptian mythology , underground comic , art francis bacon , dark vision dan o'bannon h.r . giger . contemplation symbiotic collaborative process movie-making , power myth , collective unconscious .",0.25,"Honestly, there's not much to say about ""Memory."" Or rather, there isn't much to say about ""Alien"" that hasn't really been said before. Most of the information is stuff that's been talked about before. It was interesting to see some more information about the original idea for ""Alien,"" that being the screenplay for ""Memory."" To be honest, not only would I like to see more about that, but I would actually like to see that movie. It's nice to have a single encapsulated version of all the background info and critical analyses of one of the most symbolic films produced in recent memory, but if you'...read the rest.","honestly , 's much say `` memory . '' rather , n't much say `` alien '' n't really said . information stuff 's talked . interesting see information original idea `` alien , '' screenplay `` memory . '' honest , would like see , would actually like see movie . 's nice single encapsulated version background info critical analysis one symbolic film produced recent memory , ' ... read rest .",0.9413
tt10003978,"origin story behind one broadway 's beloved musical , fiddler roof , creative root early 1960s new york , `` tradition '' wane gender role , sexuality , race relation religion evolving .",0.7351,"This documentary proves one thing not only about ‘Fiddler on the Roof’ but about the universality of musical theatre. We see various multicultural productions of the Jewish-based show from Tokyo to African American high schools; the story of Tevye and his five daughters speaks to so many different races and gender, and ‘Fiddler’ has something for everyone to connect to. There is something truly transcendent about musicals - they have the ability more so than any other medium to touch and connect with so many, and ‘Fiddler on the Roof’ is a prime example of that power.
- Chris dos Santos","documentary prof one thing ‘ fiddler roof ’ universality musical theatre . see various multicultural production jewish-based show tokyo african american high school ; story tevye five daughter speaks many different race gender , ‘ fiddler ’ something everyone connect . something truly transcendent musical - ability medium touch connect many , ‘ fiddler roof ’ prime example power . - chris do santos",0.6369
tt8359822,belgian teenager hatch plot kill teacher embracing extremist interpretation quran .,-0.6908,"‘Young Ahmed’ was undeniably one of my most anticipated films of the Melbourne International Film Festival, and while I’m grateful for a new film by the Dardenne brothers, and while it is excellently shot and acted, I can’t help but come away from this film incredibly disappointed.
- Ashley Teresa","‘ young ahmed ’ undeniably one anticipated film melbourne international film festival , ’ grateful new film dardenne brother , excellently shot acted , ’ help come away film incredibly disappointed . - ashley teresa",0.8627
tt9358200,"visionary , innovator , originator defied categorization embodied word cool—a foray life career musical cultural icon mile davis .",0.5267,"Stanley Nelson combines the man and his music to give us an intimate portrait of how one mind shaped popular culture, armed only with a well-manipulated trumpet and some smooth musical notes. ‘Miles Davis: Birth of the Cool’ humanises a musical genius and ends up giving us an engrossing, hilarious, informative and heartbreaking look at the Miles Davis that music fans thought they knew.
- Jake Watt","stanley nelson combine man music give u intimate portrait one mind shaped popular culture , armed well-manipulated trumpet smooth musical note . ‘ mile davis : birth cool ’ humanises musical genius end giving u engrossing , hilarious , informative heartbreaking look mile davis music fan thought knew . - jake watt",0.8176
tt9617456,"love letter young mother daughter , film tell story waad al-kateab ’ life five year uprising aleppo , syria fall love , get married give birth sama , cataclysmic conflict rise around . camera capture incredible story loss , laughter survival waad wrestle impossible choice– whether flee city protect daughter ’ life , leaving mean abandoning struggle freedom already sacrificed much .",0.8979,"'For Sama' is a tough watch, made even harder knowing that the neighbouring city of Idlib is currently under siege in the same way. It is also a beautifully edited and narrated piece that needs to reach as many people as possible, since we have no perception of what the Syrian war was like via traditional news media. This is an important, must-watch film.
- Jake Watt","'for sama ' tough watch , made even harder knowing neighbouring city idlib currently siege way . also beautifully edited narrated piece need reach many people possible , since perception syrian war like via traditional news medium . important , must-watch film . - jake watt",0.4019
tt5859882,"socialite vita sackville-west literary icon virginia woolf run different circle 1920s london . despite odds , two forge unconventional affair , set backdrop strikingly contemporary marriage .",0,Full review: https://www.tinakakadelis.com/beyond-the-cinerama-dome/2021/12/28/quite-simple-desperate-humannbspway-vita-amp-virginia-review,full review : http : //www.tinakakadelis.com/beyond-the-cinerama-dome/2021/12/28/quite-simple-desperate-humannbspway-vita-amp-virginia-review,0
tt9351746,"prolific career film television , anton yelchin left indelible legacy actor . journal writing , photography , original music wrote , interview family , friend , colleague , film look anton 's impressive career , broader portrait man .",0.8316,"‘Love, Antosha’ might not be the most elegantly made documentary ever, but it manages to capture the essence, cheek and love Anton Yelchin brought into the world, and the heartache of his passing. It may be a very long time before we see a talent like his grace the silver screen again.
- Ashley Teresa","‘ love , antosha ’ might elegantly made documentary ever , manages capture essence , cheek love anton yelchin brought world , heartache passing . may long time see talent like grace silver screen . - ashley teresa",0.9607
tt6324278,"group misfit encounter young yeti named everest , set reunite magical creature family mountain namesake .",0,"Not quite sure on the rules of the world here inAbominable, but this was so fuckin' cute. There's a lot of silly sort of conveniences that did bother me some, but it also made me feel something, which I don't often get out of modern-day kids' movies.","quite sure rule world inabominable , fuckin ' cute . 's lot silly sort convenience bother , also made feel something , n't often get modern-day kid ' movie .",0.5095
tt0388230,"'s ten year kidnapping martin bristol . taken backyard swing home age six , forced witness unspeakable crime deranged madman . year , martin 's whereabouts remained mystery ... .",-0.7579,"I get what writer-director (and producer, editor, composer) Stevan Mena was trying to do (at least I think): an homage to 1980s slashers right down to the killer wearing a burlap-like sack over his head and a score straight out of Friday the 13th. For an independent horror movie, wasn't terrible and some of the acting was okay (more or less) but the ADR was laughably bad and there was nothing all that memorable. Passably entertainment but not much more than that.","get writer-director ( producer , editor , composer ) stevan mena trying ( least think ) : homage 1980s slasher right killer wearing burlap-like sack head score straight friday 13th . independent horror movie , n't terrible acting okay ( le ) adr laughably bad nothing memorable . passably entertainment much .",-0.8703
tt7078658,"impoverished leader small religious commune miami offered cash save family eviction . idea sponsor work fbi agent , plan turn criminal fueling madcap revolutionary dream .",-0.296,"While ‘The Day Shall Come’ never takes its scathing satire to its limits, it’s an enjoyable romp that’s sure to divide audiences as much as it makes them laugh. The end credits are a chilling reminder of why films like this exist in the first place.
- Ashley Teresa","‘ day shall come ’ never take scathing satire limit , ’ enjoyable romp ’ sure divide audience much make laugh . end credit chilling reminder film like exist first place . - ashley teresa",0.9153
tt9204204,"alice , single mother dedicated work genetic engineer teenage son joe , develops new variety flower supposed ability make owner happy thanks special chemical property .",0.9274,"A fascinating premise and setup, but the execution is tedious","fascinating premise setup , execution tedious",0.5423
tt8767908,"two childhood best friend asked share kiss purpose student short film . soon , lingering doubt set , confronting men preference , threatening brotherhood social circle , , eventually , changing life .",0.7096,"I was rather disappointed by this effort from Xavier Dolan. Perhaps writing/editting and starring in the film robbed him too much of objectivity when it came to actually watching this bit of a non-story. He portrays ""Max"", a young French-Canadian man who is about to emigrate to Australia. At a party with his childhood friends, he and handsome best pal Matt (Gabriel D'Almeida Freitas) get lumbered with starring in a video being made by one of their number's pesky younger sister. The scene involved the two of them kissing - something neither had done (as an adult) with a man before. What ensues i...read the rest.","rather disappointed effort xavier dolan . perhaps writing/editting starring film robbed much objectivity came actually watching bit non-story . portrays `` max '' , young french-canadian man emigrate australia . party childhood friend , handsome best pal matt ( gabriel d'almeida freitas ) get lumbered starring video made one number 's pesky younger sister . scene involved two kissing - something neither done ( adult ) man . ensues ... read rest .",0.9186
tt5033998,"system engineer blow whistle dangerous technology , charlie 's angel across globe called action , putting life line protect society .",-0.128,I really did want to like it.,really want like .,0.5222
tt4520988,"elsa , anna , kristoff olaf head far forest learn truth ancient mystery kingdom .",0.3182,"If you enjoy reading my Spoiler-Free reviews, please follow my blog :)","enjoy reading spoiler-free review , please follow blog : )",0.6705
tt9056192,"haiti , 1962 : man brought back dead sent living hell sugarcane field . paris , 55 year later , prestigious légion ’ honneur boarding school , haitian girl confesses old family secret group new friend - never imagining strange tale convince heartbroken classmate unthinkable .",-0.8558,"As filmmakers deepen their understanding of the cultural stereotypes that got us here and how we've internalised them, it seems they are removing the needle from voodoo dolls in exchange for portrayals with greater sensitivity. 'Zombi Child' is an absorbing, often perplexing story in which a religion with a healthy respect for death crosses paths with a French schoolgirl.
- Jake Watt","filmmaker deepen understanding cultural stereotype got u 've internalised , seems removing needle voodoo doll exchange portrayal greater sensitivity . 'zombi child ' absorbing , often perplexing story religion healthy respect death cross path french schoolgirl . - jake watt",0.2732
tt9097270,"florida , parent hire wrinkle clown scare misbehaving child .",-0.7096,"Since I already knew that I wouldn’t be seeing “Joker” on opening weekend, I figured I could watch a documentary about a real-life creepy clown opening opposite. It doesn’t disappoint, although at the same time it might not be entirely what you expected. It’s very difficult to fully analyze this film without talking spoilers, but I’m going to try.","since already knew ’ seeing “ joker ” opening weekend , figured could watch documentary real-life creepy clown opening opposite . ’ disappoint , although time might entirely expected . ’ difficult fully analyze film without talking spoiler , ’ going try .",-0.6096
tt1620981,"addams family 's life begin unravel face-off treacherous , greedy crafty reality-tv host also preparing extended family arrive major celebration .",-0.3182,This somewhat new version of The Addams Family actually stay with the classic black and white version that was tv show. However they are modernized for the new viewers (mainly kids) to enjoy this. It doesn’t get overly weird or macabre to be full on Addams and even take some subtle nods from the tv show and comic strips.,somewhat new version addams family actually stay classic black white version tv show . however modernized new viewer ( mainly kid ) enjoy . ’ get overly weird macabre full addams even take subtle nod tv show comic strip .,0.3612
tt7736478,"palermo , sicily , 1980. mafia member tommaso buscetta decides move brazil family fleeing constant war different clan criminal organization . , living several misfortune , forced return italy , make bold decision change life destiny cosa nostra forever .",-0.8271,"Despite the intimidating sprawl of its narrative, 'The Traitor' presents an interesting knot of a character for the audience to unravel as they watch the confessions of a traitor revealing the mafia's darkest secrets.
- Jake Watt","despite intimidating sprawl narrative , 'the traitor ' present interesting knot character audience unravel watch confession traitor revealing mafia 's darkest secret . - jake watt",0.2278
tt9354944,"phil 's new phone come unexpected feature , jexi ... a.i . determined keep comedy happen love phone else .",0.8442,"Great watch, would watch again, and can recommend.","great watch , would watch , recommend .",0.765
tt8623904,"kate young woman habit making bad decision , last date disaster occurs accepts work santa 's elf department store . however , meet tom , life take new turn .",-0.743,"If you enjoy reading my Spoiler-Free reviews, please follow my blog @
https://www.msbreviews.com","enjoy reading spoiler-free review , please follow blog @ http : //www.msbreviews.com",0.6705
tt8946378,"renowned crime novelist harlan thrombey found dead estate 85th birthday , inquisitive debonair detective benoit blanc mysteriously enlisted investigate . harlan 's dysfunctional family devoted staff , blanc sifts web red herring self-serving lie uncover truth behind harlan 's untimely death .",-0.7351,"""That certainly not what I was expecting.""",`` certainly expecting . '',0.34
tt5606664,"still irrevocably scarred trauma endured child overlook , dan torrance fought find semblance peace . peace shattered encounter abra , courageous teenager powerful extrasensory gift , known 'shine ' . instinctively recognising dan share power , abra sought , desperate help merciless rose hat follower .",0.8885,"Doctor Sleep may not diagnose you to the land of nod, but tediously drains your shining spirit. Director Mike Flanagan had an unfathomable task. To both adapt a Stephen King novel, which is no easy achievement considering his uniquely descriptive writing style, and provide a sequel to what many describe as “the greatest horror film of all-time”. Quenching the thirst of King’s avid readers and cinephiles alike. So even without divulging my own opinion on Doctor Sleep, applause must be given for just producing this feature. That, unfortunately for Flanagan, doesn’t result in myself excusing speci...read the rest.","doctor sleep may diagnose land nod , tediously drain shining spirit . director mike flanagan unfathomable task . adapt stephen king novel , easy achievement considering uniquely descriptive writing style , provide sequel many describe “ greatest horror film all-time ” . quenching thirst king ’ avid reader cinephiles alike . even without divulging opinion doctor sleep , applause must given producing feature . , unfortunately flanagan , ’ result excusing speci ... read rest .",0.8402
tt8869978,"following gunfight suspect believed innocent medium public , honest cop struggle justify police action beginning hunt fugitive .",0.296,"Based on the true events wherein after a Police Encounter against dreaded Indian Mujahideen (IM) terrorists in Delhi's Batla House locality in Jamia Nagar in September 19, 2008, top cop Sanjeev Kumar is accused by a certain section of the media and activists that the encounter was fake.","based true event wherein police encounter dreaded indian mujahideen ( im ) terrorist delhi 's batla house locality jamia nagar september 19 , 2008 , top cop sanjeev kumar accused certain section medium activist encounter fake .",-0.8402
tt4169146,"riot break milwaukee , america 's segregated city , medical transport driver vic torn promise get group elderly russian funeral desire help tracy , young black woman al .",-0.1027,"‘Give Me Liberty’ could have been a really powerful film, but due to many lengthy scenes that drain it sadly fails. The cast gives their all, and I hope to see these faces again - I just wish the filmmakers sat in the edit suite a little longer.
- Chris dos Santos","‘ give liberty ’ could really powerful film , due many lengthy scene drain sadly fails . cast give , hope see face - wish filmmaker sat edit suite little longer . - chris do santos",0.7574
tt6450804,"decade sarah connor prevented judgment day , lethal new terminator sent eliminate future leader resistance . fight save mankind , battle-hardened sarah connor team unexpected ally enhanced super soldier stop deadliest terminator yet .",0.5267,Terrible film... the use of CGI was very imaginative (if repetitive) but the acting was wooden and the storyline (?) was pathetic. Better than Hellboy 3 - but a damn close thing...,terrible film ... use cgi imaginative ( repetitive ) acting wooden storyline ( ? ) pathetic . better hellboy 3 - damn close thing ...,-0.8225
tt7390646,"rookie cop inadvertently capture murder young drug dealer body cam . realizing murder committed corrupt cop , team one person community willing help try escape criminal revenge police desperate destroy incriminating footage .",-0.9552,"Well made thriller with solid performances from Naomie Harris, Frank Grillo and even Tyrese Gibson. Not entirely predictable at least and kept me entertained throughout and didn't run out of gas as sometimes these type of thrillers do in the third act.","well made thriller solid performance naomie harris , frank grillo even tyrese gibson . entirely predictable least kept entertained throughout n't run gas sometimes type thriller third act .",0.7351
tt10039344,"young nurse downloads app tell three day live . time ticking away mysterious figure haunting , must find way save life time run .",0.2732,"Not sure who thought this was a good idea, much less release this to theaters (this is the kind of film one would find for free on Amazon Prime). I like the lead actress thanks to that show YOU, but otherwise this was just a dumb movie. Perhaps the premise would've been fine as a segment for an episode of The Twilight Zone or, back in the day, Tales from the Crypt. Perhaps.","sure thought good idea , much le release theater ( kind film one would find free amazon prime ) . like lead actress thanks show , otherwise dumb movie . perhaps premise would 've fine segment episode twilight zone , back day , tale crypt . perhaps .",0.9382
tt9052870,following group friend university progress middle-age life go separate way .,0.7184,"Avarage movie that that great but ok movie..
I suggest you to watch eath note anime series(37 Episodes) best anime ever if you are thinking it's a cartoon watch it and say it's far better than Idian movies",avarage movie great ok movie .. suggest watch eath note anime series ( 37 episode ) best anime ever thinking 's cartoon watch say 's far better idian movie,0.9246
tt8359816,"ricky family fighting uphill struggle debt since 2008 financial crash . opportunity wrestle back independence appears shiny new van chance run franchise self-employed delivery driver . 's hard work , wife 's job carer easier . family unit strong pulled different direction everything come breaking point .",0.128,"‘Sorry We Missed You’ is a film about family dynamics as much as it is about what we sacrifice as a society for the convenience of next-day home deliveries. It’s in the quiet observation of working-class parents and their children that 83-year-old Ken Loach’s latest film hits its nuanced, deeply emotional notes.
- Jake Watt","‘ sorry missed ’ film family dynamic much sacrifice society convenience next-day home delivery . ’ quiet observation working-class parent child 83-year-old ken loach ’ latest film hit nuanced , deeply emotional note . - jake watt",0.2484
tt4648786,"extraordinary tale harriet tubman 's escape slavery transformation one america 's greatest hero . courage , ingenuity tenacity freed hundred slave changed course history .",0.8625,"'Harriet' stumbles in its clichéd storytelling and focus on going for gold - but that's not to undermine the fantastic acting, groundbreaking music, and of course the incredible true story of Harriet Tubman's bravery. With Black Lives Matter, the fight to end violence and systemic racism towards black people is rooted in the United States' DNA and 'Harriet', and sadly serves as yet another reminder of the constant mistreatment of African Americans. Films about slavery are still relevant, as that same discrimination is still taking place today. I want to end with lyrics from the film's song 'Sta...read the rest.","'harriet ' stumble clichéd storytelling focus going gold - 's undermine fantastic acting , groundbreaking music , course incredible true story harriet tubman 's bravery . black life matter , fight end violence systemic racism towards black people rooted united state ' dna 'harriet ' , sadly serf yet another reminder constant mistreatment african american . film slavery still relevant , discrimination still taking place today . want end lyric film 's song 'sta ... read rest .",-0.8316
tt9288776,"one day young woman named blanca saved xuan , snake catcher nearby village . lost memory , together go journey discover real identity , developing deeper feeling one another along way . learn past , uncover darker plot supernatural force vying power , fate world hanging balance .",0.25,White Snake is adapted from the famous Chinese folktake “Legend of the White Snake” in which a white snake spirit transforms into a human woman and falls in love with a human man.,white snake adapted famous chinese folktake “ legend white snake ” white snake spirit transforms human woman fall love human man .,0.7096
tt9134216,crew rugged firefighter meet match attempting rescue three rambunctious kid .,0.5106,"Paramount has proved themselves with ‘Instant Family’ and this year's ‘Dora and the Lost City of Gold’, showing they can really work some magic and create really funny, wholesome, heartwarming live action family films, and ‘Playing with Fire’ could have been in that bunch if it wasn’t so cheap and derivative. While Cena charms, the rest of the film isn’t that hot.
- Chris dos Santos","paramount proved ‘ instant family ’ year 's ‘ dora lost city gold ’ , showing really work magic create really funny , wholesome , heartwarming live action family film , ‘ playing fire ’ could bunch ’ cheap derivative . cena charm , rest film ’ hot . - chris do santos",0.8281
tt8811382,"mikhail gorbachev , former president soviet union , sits filmmaker werner herzog discus many achievement . topic include talk reduce nuclear weapon , reunification germany dissolution country .",-0.296,"Werner Herzog has become almost as much of a meme as Baby Yoda in recent years, with his signature dour voiceovers sent up in cutesy teen movies. But the reason he has such a loyal following is his transcendent empathy as a filmmaker, which is on full display in 'Meeting Gorbachev'.
- Jake Watt","werner herzog become almost much meme baby yoda recent year , signature dour voiceovers sent cutesy teen movie . reason loyal following transcendent empathy filmmaker , full display 'meeting gorbachev ' . - jake watt",0.7351
tt6924650,"story battle midway , leader soldier used instinct , fortitude bravery overcome massive odds .",0.1531,This movie was a bit of a positive surprise. I was actually prepared to not like it that much but Hollywood actually made a decent war movie without pushing their usual left wing political propaganda and woke SJW bullshit.,movie bit positive surprise . actually prepared like much hollywood actually made decent war movie without pushing usual left wing political propaganda woke sjw bullshit .,-0.1531
tt5563334,"career con man roy set sight latest mark : recently widowed betty , worth million . mean take . two draw closer , another simple swindle take ultimate stake .",-0.6808,"Great performances from both McKellan and Mirren which isn't surprising, but the final act with the reveal of the twist might've been unpredictable, but I like my mystery-thrillers to throw in some clues leading up to it, which this one was out of left field. For the performances might be worth checking out, but the plot almost undid all that was working up until the reveal.2.75/5","great performance mckellan mirren n't surprising , final act reveal twist might 've unpredictable , like mystery-thrillers throw clue leading , one left field . performance might worth checking , plot almost undid working reveal.2.75/5",0.7708
tt8363914,adam carolla dennis prager examine reality life discourse college campus modern america .,0,"When I was in San Francisco, the first place I went and the first thing I did was go to City Lights and buy a copy of ""Howl.""","san francisco , first place went first thing go city light buy copy `` howl . ''",0
tt0114709,"led woody , andy 's toy live happily room andy 's birthday brings buzz lightyear onto scene . afraid losing place andy 's heart , woody plot buzz . circumstance separate buzz woody owner , duo eventually learns put aside difference .",0.25,Decided to revisit this after many years and still holds up so well. Great movie for both kids and adults with wonderful teachable moments. Just a groundbreaking animated movie all around.4.5/5,decided revisit many year still hold well . great movie kid adult wonderful teachable moment . groundbreaking animated movie around.4.5/5,0.872
tt0113497,"sibling judy peter discover enchanted board game open door magical world , unwittingly invite alan -- adult 's trapped inside game 26 year -- living room . alan 's hope freedom finish game , prof risky three find running giant rhinoceros , evil monkey terrifying creature .",-0.4588,"Throw the dice and take a turn, Jumanji made the critics gurn.","throw dice take turn , jumanji made critic gurn .",-0.2732
tt0113277,obsessive master thief neil mccauley lead top-notch crew various daring heist throughout los angeles determined detective vincent hanna pursues without rest . man recognizes respect ability dedication even though aware cat-and-mouse game may end violence .,-0.0258,"You don't live with me, you live among the remains of dead people.","n't live , live among remains dead people .",-0.6486
tt0112302,"mischievous young boy , tom sawyer , witness murder deadly injun joe . tom becomes friend huckleberry finn , boy future family . tom choose honoring friendship honoring oath town alcoholic accused murder . tom huck go several adventure trying retrieve evidence .",0.34,A (much) smaller production from the Disney repertoire that everyone forgot.,( much ) smaller production disney repertoire everyone forgot .,0
tt0113189,"powerful satellite system fall hand alec trevelyan , aka agent 006 , former ally-turned-enemy , james bond save world dangerous space weapon -- one short pulse -- could destroy earth ! bond square former compatriot , also battle xenia onatopp , assassin us pleasure ultimate weapon",0.1511,"Really solid entry into the series with Brosnan, who is personally my favorite Bond, is great. The plot is on the thin side but is helped having Sean Bean as the sinister villain and of course Famke Janssen makes for an amazingly sexy psychopath with, ahem, incredible thighs.4.0/5","really solid entry series brosnan , personally favorite bond , great . plot thin side helped sean bean sinister villain course famke janssen make amazingly sexy psychopath , ahem , incredible thighs.4.0/5",0.6353
tt0112896,"lawyer show vampire 's doorstep , fall prey charm join search fresh blood . enter professor van helsing , may one able vanquish count .",0.7351,"Most probably my least favourite film, both of Mel Brooks (though I haven't seen 'Life Stinks' yet) and of Leslie Nielsen (though I refuse to watch any other of the post-'Airplane' and 'Naked Gun' knockoffs he's made over the years since), but it still doesn't deserve all the hate. It's STILL at least 50,000 times funnier than Lena Dunham's 'Tiny Furniture' (or about 70% of the so-called contemporary American comedies made these days).","probably least favourite film , mel brook ( though n't seen 'life stink ' yet ) leslie nielsen ( though refuse watch post-'airplane ' 'naked gun ' knockoff 's made year since ) , still n't deserve hate . 's still least 50,000 time funnier lena dunham 's 'tiny furniture ' ( 70 % so-called contemporary american comedy made day ) .",0.7056
tt0113987,look president richard m. nixon—a man carrying fate world shoulder battling self-destructive demand within—spanning troubled boyhood california shocking watergate scandal would end presidency .,-0.8807,"Wow, this was a pretty fair movie wasn't it? And it came from Oliver Stone. One would almost expect it to be a paranoid mess, but it was done pretty well.","wow , pretty fair movie n't ? came oliver stone . one would almost expect paranoid mess , done pretty well .",0.892
tt0112760,"morgan adam slave , william shaw , quest recover three portion treasure map . unfortunately , final portion held murderous uncle , dawg . crew skeptical leadership ability , must complete quest mutiny . made yet difficult effort british crown end pirate raid .",-0.7845,"I was born poor, I had no choice but to become a thief and a liar.","born poor , choice become thief liar .",-0.8689
tt0112641,"early-1970s la vega , sam `` ace '' rothstein get tapped boss head tangier casino . first , 's great success job , year , problem loose-cannon enforcer nicky santoro , ex-hustler wife ginger , con-artist ex lester diamond handful corrupt politician put sam ever-increasing danger .",0.6249,"Sharon Stone and Robert De Niro were amazing! Robert De Niro is my favorite actor! How he was talking about pokerstar bonus code and smile at that moment! He was perfect. Now, it is one of my favorite movies. You have to see it!
You will not regret it. I promise","sharon stone robert de niro amazing ! robert de niro favorite actor ! talking pokerstar bonus code smile moment ! perfect . , one favorite movie . see ! regret . promise",0.9646
tt0112281,"summoned ashram tibet , ace find perilous journey jungle africa find shikaka , missing sacred animal friendly wachati tribe . must accomplish wedding wachati 's princess prince warrior wachootoos . ace fails , result vicious tribal war .",-0.6597,Not any where as good as the 1st. It was ok. Not as funny. I guess I just didn't like the whole jungle theme.,good 1st . ok. funny . guess n't like whole jungle theme .,0.7087
tt0113845,"vengeful new york transit cop decides steal trainload subway fare , foster brother—a fellow cop—tries protect .",-0.1531,Money Train loses interest while trying to figure out what it wants to be.,money train loses interest trying figure want .,0.25
tt0113161,"chili palmer miami mobster get sent bos , psychopathic `` bone '' barboni , collect bad debt harry zimm , hollywood producer specializes cheesy horror film . chili meet harry 's leading lady , romantic spark fly . pitching life story movie idea , chili learns mobster hollywood producer really n't different .",-0.7269,"I know that no movie is perfect but for my money Get Shorty is on my short list of films that come close. As good as the book is, I believe the movie improved upon it.  I have watched it a few times, it being one of those movies we might invite a friend over to watch who hasn’t seen it. Plus it has surfaced a few times when I surf streaming channels and I usually stop to watch for a while, no matter where in the film I am.","know movie perfect money get shorty short list film come close . good book , believe movie improved upon . watched time , one movie might invite friend watch ’ seen . plus surfaced time surf streaming channel usually stop watch , matter film .",0.9081
tt0112722,agoraphobic psychologist female detective must work together take serial killer copy serial killer past .,-0.8625,"Sigourney Weaver is ""Helen"", a psychologist who has a major panic attack if she has to leave her apartment to fetch a newspaper from the corridor outside! She is, however an expert on what drives serial killers - having had a pretty near death experience with one earlier in her career - Harry Connick Jnr, no less. When a copycat starts to kill young women, she is drafted in by police officers ""Monahan"" (Holly Hunter) and her partner ""Goetz"" (Dermot Mulroney) and together they have to track down this masochistic individual before he strikes again. To make things more interesting, the killer star...read the rest.","sigourney weaver `` helen '' , psychologist major panic attack leave apartment fetch newspaper corridor outside ! , however expert drive serial killer - pretty near death experience one earlier career - harry connick jnr , le . copycat start kill young woman , drafted police officer `` monahan '' ( holly hunter ) partner `` goetz '' ( dermot mulroney ) together track masochistic individual strike . make thing interesting , killer star ... read rest .",-0.9747
tt0112401,"assassin robert rath arrives funeral kill prominent mobster , witness rival hired gun complete job -- grisly result . horrified murder innocent bystander , rath decides take one last job return civilian life . finding way world contract killing grows ever dangerous rath fall female target becomes marked man .",-0.9705,Check Mate?,check mate ?,0
tt0114168,"harassed classmate wo n't accept shocking appearance , shy young man known `` powder '' struggle fit . cruel taunt stop powder display mysterious power allows incredible thing . phenomenon change life around way never could imagined .",-0.8814,"""Can't imagine there's meanness; can't imagine one lie""",`` ca n't imagine 's meanness ; ca n't imagine one lie '',0
tt0113627,"ben sanderson , alcoholic hollywood screenwriter lost everything drinking , arrives la vega drink death . , meet form uneasy friendship non-interference pact prostitute serum .",-0.7096,Cage terminally drunk in Las Vegas with Elisabeth Shue and lots of jazz/blues,cage terminally drunk la vega elisabeth shue lot jazz/blues,-0.34
tt0114011,"waxing nostalgic bittersweet passage childhood puberty , four childhood girlfriend — teeny , chrissy , samantha roberta — recall magical summer 1970. walk memory lane , reconcile experience boy , secret , bully .",-0.5423,"A film with some charm and lack of originality, but which works well as a family film, and which deserves to be brought back from oblivion.","film charm lack originality , work well family film , deserves brought back oblivion .",0.3612
tt0114117,"anne elliot , daughter financially troubled aristocratic family , persuaded break engagement frederick wentworth , young sea captain meager mean . year later , money trouble force anne 's father rent family estate admiral croft , anne thrown company frederick -- rich , successful , perhaps still love anne .",0.9042,"I recently watched this production of Jane Austen’s Persuasion after not seeing it for many years.  It is not the best version in my opinion, but it was well worth watching. Like most British productions of this sort, it depends upon a talented ensemble cast rather than a few superstars as top billing.","recently watched production jane austen ’ persuasion seeing many year . best version opinion , well worth watching . like british production sort , depends upon talented ensemble cast rather superstar top billing .",0.93
tt0112682,"scientist surrealist society kidnaps child steal dream , hoping slow aging process .",0.1531,A visual spectacle with an irritating story that doesn't justify the time spent watching the film.,visual spectacle irritating story n't justify time spent watching film .,-0.4588
tt0112792,"former marine louanne johnson land gig teaching pilot program bright underachieving teen notorious inner-city high school . terrible first day , decides must throw decorum wind . johnson return classroom , armed no-nonsense attitude informed military training fearless determination better life student -- matter cost .",0.6705,"This would have only been ordinary because it's simply adequately directed, has an entire cast of unknowns save for the star, and is from a cliché-riddled script, but this is honestly one of Michelle Pfeiffer's more interesting performances. While she's not entirely convincing as a career-Marine, she's certainly more so than Demi Moore, who tried the stunt not long afterwards, and she's certainly believable as a caring teacher. An intriguing film for Simpson and Bruckheimer to be associated with, this was back in the day, after her career-defining 'Catwoman' role in 'Batman Returns' that she wa...read the rest.","would ordinary 's simply adequately directed , entire cast unknown save star , cliché-riddled script , honestly one michelle pfeiffer 's interesting performance . 's entirely convincing career-marine , 's certainly demi moore , tried stunt long afterwards , 's certainly believable caring teacher . intriguing film simpson bruckheimer associated , back day , career-defining 'catwoman ' role 'batman return ' wa ... read rest .",0.9577
